Smiles_from_MOE,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
O=C(O)CCC1=C(C)C=2N=C1C=C1C(CCC(=O)O)=C(C)C(=N1)C=[cH0]1c(C)c(C=C)[cH0]([nH]1)=Cc1c(C)c(C=C)c([nH]1)C=2,90.118965,0,0,4,6,6,0,10,0,76,6,12,42,30,112.89502,1.4854608,0,0,34,0,0,34,0,4,4,0,0,1.4563886,-2.4384828,-0.5893631,0.45436814,2.5115426,-2.3847451,-0.4783102,0.54496366,2.6015813,-2.1954896,-0.38146663,0.67543268,2.7943759,43.045036,8,0.17391305,10,80,12,46,3,8,0.17391305,58,0,30.2918,24.312094,20.706743,23.463373,20.014479,13.867351,11.117461,14.439091,0,0,0.72047663,15,0,-0.85743439,-0.45361918,0.06611345,2.9706764,-1.2646534,-0.31748495,0.071533106,3.0471296,-0.50263262,-0.2145406,0.21318102,3.2765577,9.5610886,20.062674,8.3386917,2.8075957,4.8543167,-7.6049294,0,16.200399,16.445683,0.013540271,10.057457,8.838028,1.0982287,17.884199,33.365784,14.186852,7.0620189,23.803146,10.03144,4.9627271,5.6852336,8,4,0,2,6.0799999,-5.9903998,16.217167,0,1,30,0,4,12,3,7.2080002,-7.2119999,3.0501852,-3.0501852,0.085208572,0.11615036,133.92563,69.452065,0,17.238026,20.648346,29.416998,0,154.66418,69.112343,0,0,11.365152,27.133842,15.808863,0.80980361,0.50674546,0.098963693,0.19019638,0.49325457,0.09123268,444.39224,278.08438,54.307858,104.3732,270.68106,50.065342,0.40000001,0.66666669,7.2080002,-7.2119999,0.091426194,0.090127565,0.67319536,0.5948416,0.17974275,0.32680461,0.4051584,0.14706187,369.42636,326.42853,98.636612,179.33908,222.33693,80.702469,9,0,5,0.091426194,0.090127565,0.095238097,5.36514,3.0630529,21.004423,81.295494,50.770454,18.255795,51.826855,0,17.643185,163.68954,197.50565,16.859301,47.724434,33.57106,87.404564,36.511589,0,93.116806,109.22034,197.50565,130.89999,0.29547828,6.523562,3.6106396,10.561041,548.76544,780.96912,11.365152,0,0,11.365152,392.40128,42.816101,76.997986,562.66998,5437,74,228
Ic1c(Oc2cc(I)c(O)c(I)c2)c(I)cc(C[C@H](N)C(=O)O)c1,59.442722,0,0,4,5,4,0,12,0,35,4,8,24,18,66.867798,1.9105085,0,0,15,0,0,11,4,1,4,0,0,1.8936124,-2.4787138,-0.67869681,0.68493426,2.5062897,-2.7321019,-0.48640838,1.0538911,2.4649458,-2.2277873,-0.28402144,1.2708766,2.7598932,28.599277,5,0.2,12,36,1,25,4,5,0.2,23,0,18.016144,20.523983,8.0938578,9.3090363,11.184448,10.823723,4.3598781,5.7491498,1,0,1.582387,13,0,-0.8107419,-0.44613695,0.051221799,2.3926785,-1.363467,-0.34100467,0.4435201,2.5454159,-0.49890575,-0.19539262,0.5866679,2.7737563,6.7165837,8.4631891,2.1900351,3.6770713,6.300561,-8.1916342,0,8.4575453,12.110983,-0.035840075,8.4320526,11.717081,1.1807373,5.7695422,20.313601,8.5895061,5.25,27.173117,11.633377,7.1738362,13.171463,5,4,1,1,4.6792698,-6.4939499,12.708792,0,1,12,0,2,5,2,3.99,-3.9909999,1.9047208,-1.9047208,0.14535543,0.18782865,20.691149,41.389931,25.696545,0,20.648346,14.708499,0,247.88953,0,0,0,0,13.566921,24.689957,0.82013887,0.69914436,0.093473405,0.17986113,0.30085567,0.086387731,335.66714,286.14639,38.256878,73.613724,123.13447,35.356846,0.46153846,0.85714287,3.99,-3.9909999,0.16516291,0.24805813,0.77645195,0.69914436,0.087355956,0.22354808,0.30085567,0.13619213,317.78693,286.14639,35.75312,91.49395,123.13447,55.740829,7,0,2,0.16516291,0.24805813,0.041666668,4.5572701,69.282303,7.7454643,34.482758,25.385227,3.185575,18.868406,0,70.572739,0,242.85832,12.4806,23.862217,36.385113,32.0238,22.897827,32.897186,89.441139,7.7454643,227.12804,92.779999,0.42571631,5.643856,3.4691186,8.8572464,409.28088,490.94943,0,0,0,0,313.44656,17.212255,58.443253,776.87201,1438,38,122
O([C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](N)C[C@H](O)[C@@H](CN)O2)[C@@H](N)C[C@H]1N)[C@@H]1[C@H](O)[C@@H](N)[C@H](O)[C@@H](CO)O1,69.069344,0,0,3,5,14,0,0,0,69,10,24,32,16,113.54079,1.6455188,0,0,18,0,0,37,0,5,9,0,0,1.6991706,-2.820209,-0.55846739,0.64639002,2.8439999,-3.0209367,-0.59815866,0.58976078,2.6831062,-2.594214,-0.45437485,0.73399627,3.0567052,44.81266,6,0.17647059,0,71,0,34,4,6,0.17647059,71,0,23.739758,17.667143,10.911331,10.911331,15.081825,10.759047,5.7828231,5.7828231,14,0,0.81942505,14,0,-0.83203965,-0.38522077,0.091629259,3.0943611,-1.3699745,-0.46418536,0.072255127,2.9703887,-0.52500671,-0.24140157,0.16223806,3.2938571,21.548132,21.704659,8.9048424,-10.482202,-5.3435564,1.443296,0,0,11.119811,4.15588,14,4.9982419,7.7794509,7.0545931,26.602076,11.16,5.6444635,26.602076,11.16,5.6444635,9.2774744,14,15,0,2,-6.4120002,1.78328,10.730595,0,1,18,0,3,12,5,10.91,-10.91,4.9531808,-4.9531808,0.042410288,0.079215087,53.607334,90.768478,115.61971,22.309816,51.620865,0,0,17.402626,0,0,0,0,0,82.108322,0.69146812,0.22958565,0.18943536,0.30853191,0.77041435,0.11909654,299.70795,99.510948,82.108322,133.72919,333.92618,51.620865,0.5,1,10.91,-10.91,0.043996334,0.090742439,0.44114357,0.22958565,0.18943536,0.55885643,0.77041435,0.36942106,191.20801,99.510948,82.108322,242.22913,333.92618,160.1208,7,1,3,0.043996334,0.090742439,0.34375,-6.2958002,291.41208,0,128.72963,39.365837,0,0,0,0,37.736813,0,10.8371,43.99955,126.92613,0,84.730072,164.48593,37.736813,39.365837,0,268.17001,0.35236704,6.0874629,3.6185081,9.723424,433.43713,570.54639,10.015024,0,0,0,168.44133,29.416998,166.56207,467.51999,2932,59,168
O=C(O)c1cc2c3c(C)c(cc(C(C)(C)C)c3)ccc3c(C)c(c2cc1)cc(C(C)(C)C)c3,78.834961,0,0,2,3,2,0,20,0,67,2,4,33,30,77.874153,1.1623008,0,0,31,0,0,34,0,0,2,0,0,1.7353911,-2.6324556,-0.39683089,0.42591646,2.5785093,-2.5354192,-0.3203502,0.50107223,2.6852632,-2.3690438,-0.21987975,0.60705584,2.8511372,38.127037,1,0.027777778,23,70,1,36,4,3,0.083333336,46,0,24.292164,21.051615,20.196152,22.292164,15.268894,11.63585,11.208118,14.114194,0,0,0.65827829,11,0,-0.7930274,-0.36102712,-0.070408911,3.0351989,-0.85409606,-0.27043626,0.0025670591,3.2067373,-0.52171248,-0.16153575,0.1000974,3.348959,2.2926075,8.0050707,5.1746659,9.7779207,10.064668,-11.871823,0,11.847733,13.659325,-0.99568725,4.6366329,14,1.0281813,3.2468178,26.074074,9.465066,5.2593136,19.667423,7.0722227,3.9027267,4.214921,2,1,1,1,9.6759996,-12.52342,13.611396,1,1,23,1,3,7,1,4.7779999,-4.7779999,1.7173425,-1.7173425,0.16959609,0.19069541,104.5778,38.388474,0,0,10.324173,14.708499,0,84.090561,198.27039,0,0,0,13.566921,7.7675405,0.90170091,0.64383942,0.045229416,0.098299101,0.35616061,0.053069685,425.32724,303.6954,21.334461,46.367134,167.99895,25.032671,0.45454547,0.83333331,4.7779999,-4.7779999,0.1326915,0.13604018,0.66322857,0.61574656,0.28370178,0.33677146,0.38425344,0.053069685,312.84116,290.44418,133.82053,158.8532,181.25018,25.032671,6,0,4,0.1326915,0.13604018,0,8.6184397,0,7.7454643,0,25.385227,39.790092,0,0,174.22644,0,266.60812,14.16073,23.862217,0,25.385227,15.927875,15.437786,158.78867,7.7454643,266.60812,37.299999,0.3512581,6.1699252,3.2665634,9.8636379,471.69437,666.30023,0,0,0,0,401.83798,14.708499,27.133842,438.61099,2680,65,186
S(=O)(=O)([O-])CCC[n+]1c2c(c(/C=C/C=C\3/N(C)c4c(C/3(C)C)cccc4)cc1)cccc2,71.936203,0,0,2,3,0,3,16,1,60,0,0,32,26,90.841179,1.5140196,0,0,26,0,0,28,0,2,3,0,1,1.2941494,-2.5531011,-0.54245359,0.61502439,2.6282291,-2.6318517,-0.4606657,0.70904505,2.69397,-2.3068836,-0.41276529,0.76124096,2.9118948,42.003796,6,0.17142858,17,63,2,35,5,6,0.17142858,44,0,22.93251,19.470791,16.126873,18.277811,15.182488,12.329212,8.2707262,10.935088,0,0,0.72849119,16,0,-0.94586772,-0.39541453,0.060850367,2.8255308,-1.4253641,-0.32107899,0.14131698,2.919318,-0.55408627,-0.1899288,0.16710018,3.1000249,6.1986146,13.137642,13.137642,4.8632984,4.8632984,-6.4383922,1.7791409,10.720369,12.901038,0,14,14,1,0,25.103674,10.318048,5.6444635,19.949646,8.1352291,4.4256458,5.0717168,5,0,1,0,6.7779999,-5.8102398,12.906931,0,1,23,1,4,6,1,5.934,-5.9349999,2.6924341,-2.6924341,0.080020279,0.17338476,84.828156,62.094486,21.326929,40.615616,6.6995511,0,0,64.420479,123.27969,0,11.512783,0,0,48.024784,0.88175446,0.53421867,0.10376951,0.11824556,0.4657813,0.014476049,408.07813,247.23773,48.024784,54.724335,215.56474,6.6995511,0.5,1,5.934,-5.9349999,0.22665992,0.13765796,0.71117115,0.56366545,0.18478756,0.28882888,0.43633455,0.10404131,329.13174,260.86575,85.520142,133.67072,201.93671,48.150574,8,1,4,0.22665992,0.13765796,0.59375,4.6536999,5.0234065,72.25753,8.0966997,17.233564,6.37115,35.653934,0,216.00648,36.511589,87.848358,12.85172,74.156624,0,3.1243138,9.1278973,7.4738488,248.59737,34.876747,107.64592,58.330002,0.3597711,6.129283,3.8161809,9.6863155,462.80246,615.77545,48.024784,48.024784,0,0,383.33463,11.512783,48.024784,448.58701,3241,54,174
S(=O)(=O)(O)c1cc2C(C)(C)C(/C=C/C=C/3\N(CCCCCCON4C(=O)CCC4=O)c4c(C\3(C)C)cc(S(=O)(=O)[O-])cc4)=[N+](CCCCCCON3C(=O)CCC3=O)c2cc1,131.51082,0,0,3,5,9,3,12,2,115,3,12,61,38,190.1185,1.6532043,0,0,43,0,0,54,0,4,12,0,2,1.0686672,-2.6706913,-0.55531752,0.46816769,2.6927872,-2.6160669,-0.50507045,0.41750196,2.7477665,-2.419416,-0.42652506,0.63783771,2.9491796,85.887177,20,0.30303031,12,120,7,66,8,20,0.30303031,101,0,44.329487,36.68615,27.509861,29.605873,28.723255,23.58707,15.134298,17.536842,0,0,0.79146278,26,0,-0.91903132,-0.43953225,-0.023945706,3.2113979,-0.96567339,-0.35591948,0.0087901568,3.2637198,-0.53937954,-0.2147291,0.11055485,3.4525383,18.171606,27.5219,23.059221,5.6825237,5.1753988,-9.8762102,3.2235193,13.578988,23.096231,-1,-1.9554746,14,1,12.293359,50.413223,21.31007,11.943195,43.056911,18.150858,10.153243,12.811802,16,1,0,3,6.96,-8.7119799,22.82427,0,1,32,0,6,20,5,12.442,-12.444,5.2276535,-5.2276535,0.056986161,0.088103071,283.41083,120.18658,20.043554,19.891876,6.6995511,60.167328,0,99.018959,75.854202,11.512783,0,32.016521,76.281281,48.024784,0.73838085,0.40171751,0.18323888,0.26161918,0.59828246,0.078380294,629.91876,342.70853,156.32259,223.18947,510.39972,66.866875,0.5,1,12.442,-12.444,0.11999679,0.065654129,0.59787917,0.54566234,0.2711418,0.40212083,0.45433766,0.13097903,510.05563,465.50903,231.31331,343.05258,387.59921,111.73929,13,1,6,0.11999679,0.065654129,0.3442623,5.1677999,26.055067,157.59749,134.56624,78.731674,6.37115,5.8582153,0,158.78867,226.42087,138.81755,22.168119,240.21471,34.408047,6.2257819,9.1278973,5.513495,385.20953,102.52355,149.9839,205.05,0.22114268,7.044394,4.4766459,11.587501,853.10822,1115.7227,114.09718,48.024784,0,0,567.21307,81.523239,162.12198,883.05298,19164,104,330
S(=O)(=O)(O)c1c(C=2c3c(OC=4C=2C=C/C(=[N+](\CC(=O)O)/C)/C=4)cc(N(C)c2ccccc2)cc3)cccc1,77.621826,0,0,4,6,5,0,18,1,63,5,10,38,27,102.08101,1.6203334,0,0,29,0,0,25,0,2,6,0,1,1.377297,-2.426904,-0.64773875,0.67629582,2.4897637,-2.5632594,-0.54578328,0.7799117,2.5231996,-2.1725812,-0.47690979,0.85819107,2.7388551,40.640175,6,0.14285715,18,67,5,42,4,6,0.14285715,44,0,27.026369,21.513954,16.867361,19.664562,18.130049,13.195205,8.3176546,11.807228,0,0,0.77628261,15,1,-0.81836188,-0.42555565,0.071322121,2.8510165,-0.97751719,-0.40349787,0.15458693,2.9381464,-0.54677749,-0.2118651,0.20475787,3.1320219,16.371099,13.971888,11.012386,3.1498232,3.1498232,-6.6886349,0,15.434223,14.673181,1,14,14,1,0,29.490931,12.474505,6.5844097,22.163588,9.2979403,4.8794394,5.4230447,8,2,1,1,5.0170002,-7.4897199,14.424849,0,1,29,0,5,6,2,7.3099999,-6.3119998,3.674686,-2.674686,0.088577315,0.12206895,69.585594,106.2267,43.282246,0,30.216049,0,18.893101,96.768112,73.529427,0,0,32.016521,23.775803,10.271297,0.77173841,0.46844557,0.13093187,0.22826159,0.53155446,0.097329706,389.39206,236.36116,66.063622,115.17277,268.20367,49.10915,0.46666667,0.875,7.3099999,-6.3119998,0.20424077,0.10836502,0.74171531,0.50792348,0.12596966,0.25828469,0.49207655,0.13231501,374.24347,256.28033,63.559864,130.32137,248.28452,66.761505,8,1,5,0.20424077,0.10836502,0.65789473,3.7686901,37.054955,60.572994,32.445366,47.01038,6.37115,75.774109,0,264.64777,0,10.756924,14.32988,73.932999,33.930641,33.24585,20.043581,5.513495,264.64777,28.94179,74.377525,107.15,0.32014427,6.3923173,3.663151,10.242083,504.56485,682.21674,0,0,0,0,368.56076,35.424591,75.158623,529.59302,4425,68,208
P(=O)(OC[C@H](N)[C@H](O)/C=C/CCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],82.992859,0,0,3,5,4,2,0,1,80,2,6,31,23,112.9819,1.4122738,0,0,23,0,0,49,0,2,5,1,0,3.6090965,-2.7399263,-0.30164617,0.10965088,2.6684978,-2.8727529,-0.3755931,0.1838,2.8394353,-2.5167053,0.021699687,0.10694451,2.9210598,68.775146,21,0.69999999,0,79,1,30,15,21,0.69999999,78,0,23.589729,21.362413,16.916002,17.175516,14.572297,13.541245,8.5236034,8.8569365,2,0,0.68593907,24,0,-0.89684832,-0.39258721,-0.050349116,2.7594924,-1.3636241,-0.27871302,-0.018005233,2.8585067,-0.61011887,-0.15793736,-0.054299999,2.9824326,10.807933,19.079948,16.549696,3.2583988,4.1509891,-6.0604749,1.7409327,0.69314671,13.008355,0.87195253,14,6.1668782,1.4661766,1.2253298,31,18.42951,21.597795,31.87948,18.970367,22.247044,19.508564,7,3,1,0,3.3970001,-5.8578801,13.153602,0,1,1,0,0,21,2,8.2819996,-8.2819996,3.263396,-3.263396,0.081416488,0.11835045,169.54089,147.52873,17.238026,0,10.324173,18.713068,0,17.402626,130.27061,0,0,0,0,55.208878,0.85121495,0.35830528,0.097503081,0.14878505,0.64169472,0.051281977,481.9809,202.88213,55.208878,84.246117,363.34488,29.037241,0.5,1,8.2819996,-8.2819996,0.17411253,0.12219271,0.58929026,0.35830528,0.17389908,0.41070974,0.64169472,0.23681065,333.67206,202.88213,98.466362,232.55495,363.34488,134.08859,12,0,0,0.17411253,0.12219271,0.22580644,3.0695,103.14994,0,24.293879,60.292095,0,98.691559,0,35.286369,226.42087,49.5117,12.59236,58.710793,25.385227,0,10.450618,32.897186,261.70724,60.292095,148.20326,98.849998,0.33703592,5.9068904,4.3618069,9.5405779,566.22699,677.36047,40.790218,31.458273,0,0,432.00027,18.713068,72.099625,464.62799,4142,33,134
O=[N+]([O-])c1c(/N=N/c2c(C)cc(/N=N/c3ccc(N(C)C)cc3)c(OC)c2)ccc(C)c1,65.489029,0,0,3,4,5,0,18,0,56,0,5,32,24,90.866188,1.6226104,0,0,23,0,0,24,0,6,3,0,0,1.4468535,-2.4707842,-0.51027572,0.51066786,2.3462749,-2.5368612,-0.42282194,0.65637916,2.5023084,-2.1455007,-0.29355359,0.72025084,2.6728199,34.028969,7,0.20588236,18,58,3,34,4,7,0.20588236,37,0,23.250347,18.604179,14.696153,16.560114,15.278096,9.8276901,6.2141018,8.5536804,0,0,0.74384499,18,0,-0.84288472,-0.41290671,-0.025900815,2.5094893,-0.98069805,-0.24582237,0.11834929,2.7062676,-0.49203026,-0.1550806,0.16651063,2.7957444,12.552808,8.5954704,8.5954704,4.9270306,4.9270306,-6.7424669,0,13.016891,12.352905,0,14,14,1,0,26.602076,12.63015,7.4978456,18.584332,8.7130623,5.1266398,5.0602012,9,0,1,1,6.4250002,-6.5728898,12.163391,1,1,20,0,3,7,2,4.7870002,-4.7859998,2.1506865,-2.1506865,0.13864008,0.16072547,95.136742,68.611771,15.158071,6.6995511,0,6.6995511,0,174.17413,12.254904,37.684158,0,0,33.931049,2.503756,0.90474993,0.57534701,0.080456018,0.095250092,0.42465302,0.014794074,409.71933,260.548,36.434803,43.134354,192.30568,6.6995511,0.5,1,4.7870002,-4.7859998,0.18947148,0.17509402,0.91064918,0.49977627,0.080456018,0.089350797,0.5002237,0.0088947797,412.39087,226.32553,36.434803,40.462837,226.52817,4.0280342,9,1,3,0.18947148,0.17509402,0.375,7.1170402,14.124202,7.0856161,0,50.935009,6.37115,167.83028,0,158.78867,0,88.435944,12.46854,7.0856161,77.651917,54.059322,11.614578,16.540485,158.78867,0,167.83028,107.73,0.35236704,6.0874629,3.9388006,9.677145,452.8537,581.41681,40.187916,0,0,0,361.65164,33.931049,40.187916,432.48398,3434,50,162
O=C/1N(C)C(C)=N\C\1=C/c1ccc(N(C)C)cc1,40.07748,1,1,0,0,2,0,6,0,35,0,2,18,12,51.980183,1.4851481,0,0,14,0,0,17,0,3,1,0,0,1.7951025,-2.4727333,-0.45065781,0.46951351,2.4188986,-2.5372908,-0.39504662,0.49849609,2.422107,-2.1462183,-0.19370806,0.74723369,2.7283816,24.822519,2,0.10526316,6,36,3,19,4,2,0.10526316,27,0,13.284093,11.136641,9.3867512,10.422285,8.4860706,5.8125162,3.1487174,4.3601732,0,0,0.69330525,10,0,-0.84300339,-0.40798566,-0.090904415,2.3900917,-0.98073316,-0.29395187,0.041005552,2.4754157,-0.48163894,-0.15735677,0.1381726,2.6941309,4.9542842,6.2616124,6.2616124,2.5561182,2.5562587,-3.4266355,0,6.6658506,7.2435031,0.00034132437,14,10.466684,1.0030707,0.00020352028,14.409972,5.9698215,3.3217993,10.011409,4.0498452,2.213855,2.2524807,4,0,1,0,1.7539999,-2.5620799,7.1345377,0,1,12,1,2,2,0,3.4059999,-3.4059999,1.3346168,-1.3346168,0.20821014,0.22350566,81.122871,21.326929,17.890114,0,0,12.949531,0,104.19831,24.509808,0,0,5.6825762,13.566921,0,0.88551337,0.52607703,0.068443373,0.11448663,0.473923,0.046043258,249.04803,147.95761,19.249496,32.199028,133.28944,12.949531,0.5,1,3.4059999,-3.4059999,0.18085732,0.24603641,0.84572428,0.35296971,0.068443373,0.15427572,0.64703029,0.085832343,237.85747,99.27169,19.249496,43.389591,181.97537,24.140093,5,1,2,0.18085732,0.24603641,0.66666669,1.9839,3.1243138,10.711018,23.862217,0,3.185575,118.23384,0,70.572739,17.643185,36.082764,7.4625001,23.862217,19.909843,3.1243138,5.9423227,2.7567475,70.572739,25.229889,132.01758,35.91,0.52150291,5.2479277,3.1557598,8.0086422,281.24707,350.94211,19.249496,0,0,0,225.75694,24.140093,19.249496,243.31,654,26,92
SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O,39.947479,0,0,3,5,7,0,0,0,37,7,14,20,6,69.778961,1.8859179,0,0,10,0,0,17,0,3,6,0,1,4.0822077,-2.5699883,-0.54507238,0.46013001,2.6069305,-2.8005908,-0.53931171,0.39200881,2.5425394,-2.3240871,-0.32326776,0.59861171,2.8548388,25.35652,9,0.47368422,0,36,4,19,5,11,0.57894737,32,0,15.706742,11.429539,5.9831276,6.2925286,9.2729635,6.288909,2.6009536,2.7996597,2,0,0.88182038,12,0,-0.81883186,-0.47027901,0.10231402,2.449712,-1.3635315,-0.45444751,0.054200001,2.3381529,-0.51367706,-0.23356244,0.21373516,2.6880689,11.434359,19.131783,5.9112782,-4.895329,-1.8762312,-0.56775653,0,3.9354856,7.2903838,-1.0054044,4.1041398,11.408794,1.0549737,10.059697,20,10.6875,9.5625,16.941185,8.9688244,7.9700694,7.597126,9,6,1,1,-4.5377302,-0.69086999,7.177691,0,1,0,0,0,9,2,6.6989999,-6.6989999,2.9347806,-2.9347806,0.095064193,0.11755705,44.971004,20.207504,41.35741,17.238026,46.547409,29.416998,0,8.701313,0,0,26.362989,0,54.267685,22.459982,0.50986451,0.3588478,0.24629277,0.49013552,0.6411522,0.24384274,158.83824,111.79197,76.727669,152.69208,199.73834,75.964409,0.5,1,6.6989999,-6.6989999,0.098372892,0.14778325,0.25202993,0.38677868,0.33091691,0.7479701,0.61322135,0.41705316,78.514961,120.49328,103.09065,233.01535,191.03703,129.9247,6,1,0,0.098372892,0.14778325,0.2,-2.2061,68.918686,26.008495,103.4128,86.443596,0,0,0,0,83.843925,0,7.1275401,95.448868,0,86.791954,7.9639373,32.897186,37.736813,61.681637,46.107109,197.62,0.45294255,5.2479277,3.4186864,8.3282089,311.5303,348.51428,27.133842,0,0,11.365152,83.100151,86.700569,110.50917,307.327,969,24,86
Clc1c([C@H]2C(C(=O)OC)=C(COC)NC(c3ccncc3)=N2)ccc(F)c1,53.218479,0,0,3,4,4,0,12,0,44,1,5,27,19,80.507729,1.829721,0,0,19,1,1,17,0,3,3,0,0,1.8338001,-2.4730432,-0.61008579,0.61602974,2.4888885,-2.5535948,-0.41452342,0.74021143,2.5381873,-2.1867077,-0.38106963,0.80992293,2.7672603,28.29752,5,0.1724138,12,46,3,29,4,6,0.20689656,31,0,19.38854,15.456939,11.325909,12.853006,13.045244,8.4305067,4.6629543,6.357738,1,0,0.81594968,11,0,-0.82719374,-0.41073322,0.042199541,2.632777,-1.1342173,-0.2714763,0.14674543,2.689389,-0.49912971,-0.17561132,0.18237141,2.9147689,8.6445141,10.423691,7.6937885,4.0218735,3.4746644,-5.0396514,0,9.8020754,10.062197,0.010446584,12.014905,8.9768696,2.055861,33.506699,21.702734,10.15625,5.1358023,16.63525,7.6996202,3.861779,4.7438927,6,1,1,0,3.2060001,-4.4454198,10.183753,0,1,18,1,3,5,0,4.849,-4.849,2.2492428,-2.2492428,0.13056448,0.16758728,92.423973,92.10556,23.357368,8.6190128,0,14.708499,0,49.019615,41.836849,0,0,11.908636,24.932074,5.1444035,0.84427226,0.36489326,0.11532597,0.15572773,0.63510674,0.040401749,307.36237,132.84158,41.985111,56.693611,231.21442,14.708499,0.45454547,0.83333331,4.849,-4.849,0.14559703,0.14353475,0.77285963,0.39542875,0.082614973,0.22714035,0.60457122,0.14452538,281.3642,143.95821,30.076477,82.691803,220.09778,52.61533,6,0,3,0.14559703,0.14353475,0.55555558,3.1342001,18.01075,26.858913,54.983009,20.926258,6.37115,93.49559,3.5006065,122.64464,3.9819686,54.108757,9.9089699,45.861992,48.531174,27.131769,19.796047,0,122.64464,30.999643,109.91638,72.809998,0.40063059,5.8579812,3.1867273,9.2724857,364.056,477.74271,27.435829,0,0,5.6825762,288.07272,28.402819,33.118404,389.814,1694,45,138
